id;EDAD;NIVEL EDUCACIONAL;ACTIVIDAD;RENTA FIJA;LIMITE MAXIMO CREDITO;DEUDA ACTUAL;PORCENTAJE DE USO DEL CREDITO;NUMERO DE COMPRAS EN MES ACTUAL (T);NUMERO DE COMPRAS EN MES T-1;NUMERO DE COMPRAS EN MES T-2;NUMERO DE COMPRAS EN MES T-3;ESTADO ACTUAL;CANTIDAD HISTORICA DE ATRASOS EN PAGO DE CUENTAS;COMPRA
3294;61;EDUC. UNIVERSITARIA;DEPENDIENTE;1628100;301500;86108;28.6;2;7;10;0;DEUDA DE 2 MESES;1;NO
3295;38;EDUC. UNIVERSITARIA;DEPENDIENTE;6351028;301500;0;0.0;6;6;2;6;SIN DEUDA;24;NO
3296;77;EDUC. TECNICA;DEPENDIENTE;904500;301500;0;0.0;4;7;8;7;SIN DEUDA;13;NO
3297;22;EDUC. TECNICA;DEPENDIENTE;904500;363995;363995;100.0;8;4;2;9;SIN DEUDA;14;SI
3298;36;EDUC. UNIVERSITARIA;DEPENDIENTE;416070;301500;0;0.0;2;1;9;6;SIN DEUDA;1;SI
3299;49;EDUC. UNIVERSITARIA;DEPENDIENTE;416070;301500;0;0.0;1;1;5;8;SIN DEUDA;23;NO
3300;52;EDUC. UNIVERSITARIA;DEPENDIENTE;2623050;1107470;1107470;100.0;4;1;3;7;DEUDA DE 2 MESES;17;SI
3301;35;EDUC. TECNICA;DEPENDIENTE;606015;301500;0;0.0;4;0;7;9;SIN DEUDA;9;SI
3302;44;EDUC. TECNICA;DEPENDIENTE;606015;720627;720627;100.0;5;9;8;5;SIN DEUDA;17;NO
3303;57;EDUC. UNIVERSITARIA;DEPENDIENTE;2623050;301500;0;0.0;8;3;9;1;SIN DEUDA;2;NO
3304;30;EDUC. UNIVERSITARIA;DEPENDIENTE;2261250;301500;0;0.0;10;6;8;8;SIN DEUDA;25;NO
3305;26;EDUC. TECNICA;DEPENDIENTE;1356750;419314;419314;100.0;3;7;4;0;SIN DEUDA;13;SI
3306;51;EDUC. UNIVERSITARIA;DEPENDIENTE;6624305;301500;0;0.0;5;2;8;7;DEUDA DE 1 MES;1;SI
3307;34;EDUC. UNIVERSITARIA;DEPENDIENTE;1157760;301500;32984;10.9;9;3;2;6;SIN DEUDA;1;NO
3308;62;EDUC. TECNICA;DEPENDIENTE;1356750;301500;0;0.0;3;2;7;0;SIN DEUDA;16;SI
3309;31;EDUC. UNIVERSITARIA;DEPENDIENTE;906508;301500;278031;92.2;3;10;9;2;SIN DEUDA;9;SI
3310;25;EDUC. UNIVERSITARIA;DEPENDIENTE;1356750;1692898;1692898;100.0;0;7;1;1;DEUDA DE 1 MES;17;SI
3311;37;EDUC. TECNICA;EMPRESARIO;904500;301500;138678;46.0;5;9;1;2;SIN DEUDA;1;NO
3312;28;EDUC. UNIVERSITARIA;DEPENDIENTE;1610010;394458;394458;100.0;4;6;5;0;SIN DEUDA;10;SI
3313;42;EDUC. UNIVERSITARIA;DEPENDIENTE;913545;301500;0;0.0;2;2;9;8;SIN DEUDA;1;NO
3314;66;EDUC. TECNICA;DEPENDIENTE;524610;301500;0;0.0;10;6;10;10;SIN DEUDA;7;SI
3315;39;EDUC. UNIVERSITARIA;DEPENDIENTE;1356750;301500;0;0.0;8;4;3;10;SIN DEUDA;19;NO
3316;39;EDUC. TECNICA;DEPENDIENTE;795960;301500;0;0.0;4;1;6;5;SIN DEUDA;15;NO
3317;29;EDUC. UNIVERSITARIA;DEPENDIENTE;1917540;301500;0;0.0;2;4;1;3;DEUDA DE 2 MESES;12;NO
3318;31;EDUC. TECNICA;DEPENDIENTE;1810004;301500;0;0.0;7;0;4;9;SIN DEUDA;9;NO
3319;47;EDUC. UNIVERSITARIA;EMPRESARIO;1809000;301500;0;0.0;5;0;4;1;SIN DEUDA;5;NO
3320;34;EDUC. UNIVERSITARIA;DEPENDIENTE;3165750;301500;157;0.1;7;8;2;10;SIN DEUDA;24;NO
3321;48;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;5427000;301500;18;0.0;5;10;7;7;SIN DEUDA;25;NO
3322;48;EDUC. TECNICA;DEPENDIENTE;1049220;301500;159391;52.9;5;8;5;5;SIN DEUDA;11;NO
3323;56;EDUC. UNIVERSITARIA;DEPENDIENTE;1049220;301500;0;0.0;8;6;9;1;SIN DEUDA;21;SI
3324;21;EDUC. UNIVERSITARIA;DEPENDIENTE;2261250;301500;0;0.0;8;1;4;10;SIN DEUDA;20;NO
3325;52;EDUC. TECNICA;EMPRESARIO;1356750;301500;123452;40.9;9;7;0;10;SIN DEUDA;12;NO
3326;55;EDUC. UNIVERSITARIA;DEPENDIENTE;4830030;301500;0;0.0;0;2;9;2;SIN DEUDA;13;SI
3327;29;EDUC. MEDIA;DEPENDIENTE;1356750;301500;0;0.0;5;5;3;3;SIN DEUDA;8;SI
3328;60;EDUC. UNIVERSITARIA;DEPENDIENTE;2713500;301500;0;0.0;9;2;0;7;SIN DEUDA;20;NO
3329;37;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;2;3;10;8;SIN DEUDA;18;NO
3330;39;EDUC. TECNICA;DEPENDIENTE;904500;301500;0;0.0;1;0;3;5;SIN DEUDA;12;NO
3331;42;EDUC. UNIVERSITARIA;DEPENDIENTE;1809000;301500;0;0.0;2;3;2;0;SIN DEUDA;25;SI
3332;44;EDUC. UNIVERSITARIA;EMPRESARIO;416070;301500;0;0.0;3;10;8;3;SIN DEUDA;6;NO
3333;41;EDUC. TECNICA;DEPENDIENTE;542700;301500;0;0.0;9;8;1;4;DEUDA DE 1 MES;6;SI
3334;27;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;5;2;7;4;SIN DEUDA;10;SI
3335;75;EDUC. UNIVERSITARIA;DEPENDIENTE;1067310;301500;0;0.0;4;1;0;6;SIN DEUDA;18;NO
3336;69;EDUC. UNIVERSITARIA;DEPENDIENTE;3699405;301500;0;0.0;9;1;10;1;SIN DEUDA;4;SI
3337;50;EDUC. TECNICA;DEPENDIENTE;2261250;301500;24;0.0;8;4;7;2;SIN DEUDA;9;SI
3338;49;EDUC. TECNICA;DEPENDIENTE;904500;1130155;1130155;100.0;5;1;2;3;SIN DEUDA;7;NO
3339;65;EDUC. UNIVERSITARIA;DEPENDIENTE;1049220;301500;0;0.0;2;7;8;6;SIN DEUDA;22;SI
3340;39;EDUC. TECNICA;DEPENDIENTE;1628100;301500;0;0.0;4;6;9;1;DEUDA DE 2 MESES;16;NO
3341;50;EDUC. UNIVERSITARIA;DEPENDIENTE;606015;301500;0;0.0;2;7;9;6;SIN DEUDA;6;SI
3342;51;EDUC. UNIVERSITARIA;DEPENDIENTE;1049220;301500;24;0.0;10;10;6;6;SIN DEUDA;24;NO
3343;39;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;2407978;301500;0;0.0;0;7;0;8;DEUDA DE 1 MES;14;SI
3344;27;EDUC. UNIVERSITARIA;ESTUDIANTE;904500;301500;88315;29.3;8;7;3;10;SIN DEUDA;5;SI
3345;43;EDUC. UNIVERSITARIA;DEPENDIENTE;922590;301500;0;0.0;2;7;9;0;SIN DEUDA;19;NO
3346;50;EDUC. TECNICA;DEPENDIENTE;3274290;573628;573628;100.0;8;6;1;1;SIN DEUDA;3;NO
3347;45;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;6;3;5;9;SIN DEUDA;5;NO
3348;53;ESTUDIANTE UNIVERSITARIO;EMPRESARIO;1241879;575389;575389;100.0;0;4;1;2;SIN DEUDA;7;SI
3349;43;EDUC. UNIVERSITARIA;ESTUDIANTE;1274848;301500;0;0.0;9;8;4;5;SIN DEUDA;23;NO
3350;44;EDUC. UNIVERSITARIA;DEPENDIENTE;1423647;301500;0;0.0;3;8;1;1;SIN DEUDA;3;NO
3351;43;EDUC. TECNICA;DEPENDIENTE;1402979;301500;0;0.0;1;7;6;6;SIN DEUDA;22;SI
3352;62;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;9;6;2;5;SIN DEUDA;13;SI
3353;70;EDUC. TECNICA;DEPENDIENTE;1809000;301500;52841;17.5;7;0;6;4;SIN DEUDA;20;SI
3354;76;EDUC. UNIVERSITARIA;DEPENDIENTE;416070;301500;0;0.0;4;1;8;5;SIN DEUDA;19;NO
3355;27;EDUC. UNIVERSITARIA;DEPENDIENTE;2262254;301500;0;0.0;1;8;7;10;SIN DEUDA;22;NO
3356;37;EDUC. TECNICA;DEPENDIENTE;3618000;301500;30711;10.2;9;6;7;6;DEUDA DE 2 MESES;4;NO
3357;47;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;2532600;301500;0;0.0;6;5;2;6;DEUDA DE 2 MESES;13;NO
3358;29;EDUC. UNIVERSITARIA;ESTUDIANTE;904500;301500;122819;40.7;10;0;10;1;SIN DEUDA;14;SI
3359;32;EDUC. UNIVERSITARIA;DEPENDIENTE;2418769;301500;0;0.0;5;10;8;7;SIN DEUDA;20;NO
3360;39;EDUC. TECNICA;DEPENDIENTE;976860;301500;0;0.0;1;10;5;4;SIN DEUDA;20;NO
3361;36;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;230955;76.6;8;4;3;5;DEUDA DE 2 MESES;0;NO
3362;63;EDUC. MEDIA;DEPENDIENTE;1049220;301500;0;0.0;8;3;4;1;SIN DEUDA;20;NO
3363;26;EDUC. UNIVERSITARIA;DEPENDIENTE;2487375;301500;151220;50.2;2;0;3;6;SIN DEUDA;2;SI
3364;34;EDUC. UNIVERSITARIA;DEPENDIENTE;4522500;301500;645;0.2;0;2;9;10;SIN DEUDA;10;SI
3365;42;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;1130625;301500;1278;0.4;2;4;0;10;SIN DEUDA;13;SI
3366;24;EDUC. UNIVERSITARIA;ESTUDIANTE;596970;565813;565813;100.0;4;9;7;3;DEUDA DE 1 MES;20;NO
3367;61;EDUC. UNIVERSITARIA;DEPENDIENTE;416070;301500;103360;34.3;6;5;7;1;DEUDA DE 2 MESES;5;NO
3368;27;EDUC. UNIVERSITARIA;DEPENDIENTE;2000904;301500;301500;100.0;3;9;8;4;SIN DEUDA;11;SI
3369;30;EDUC. UNIVERSITARIA;EMPRESARIO;2232396;301500;0;0.0;4;7;4;2;SIN DEUDA;20;SI
3370;37;EDUC. UNIVERSITARIA;DEPENDIENTE;1810004;2918381;2918381;100.0;1;2;2;6;SIN DEUDA;3;SI
3371;60;EDUC. TECNICA;DEPENDIENTE;1901756;301500;0;0.0;9;4;0;4;SIN DEUDA;18;SI
3372;37;EDUC. TECNICA;DEPENDIENTE;904500;301500;0;0.0;6;9;2;2;SIN DEUDA;10;NO
3373;51;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;3;8;10;5;SIN DEUDA;17;SI
3374;51;EDUC. TECNICA;DEPENDIENTE;2713500;301500;0;0.0;3;2;9;10;SIN DEUDA;25;NO
3375;25;EDUC. UNIVERSITARIA;DEPENDIENTE;949725;301500;0;0.0;6;6;6;6;SIN DEUDA;16;SI
3376;49;EDUC. UNIVERSITARIA;EMPRESARIO;1356750;301500;301500;100.0;6;5;7;5;SIN DEUDA;10;NO
3377;48;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;1582875;301500;0;0.0;10;7;3;6;SIN DEUDA;20;SI
3378;26;EDUC. UNIVERSITARIA;ESTUDIANTE;904500;301500;778;0.3;8;6;10;3;SIN DEUDA;13;SI
3379;55;EDUC. UNIVERSITARIA;DEPENDIENTE;3115885;301500;0;0.0;8;3;5;5;SIN DEUDA;24;SI
3380;62;EDUC. UNIVERSITARIA;EMPRESARIO;1628100;301500;80742;26.8;3;6;6;5;SIN DEUDA;0;SI
3381;30;EDUC. UNIVERSITARIA;DEPENDIENTE;2262254;301500;0;0.0;6;7;9;2;SIN DEUDA;24;NO
3382;72;EDUC. UNIVERSITARIA;DEPENDIENTE;2713500;301500;0;0.0;7;0;8;1;SIN DEUDA;16;NO
3383;66;EDUC. UNIVERSITARIA;DEPENDIENTE;551745;301500;0;0.0;0;1;4;2;DEUDA DE 2 MESES;12;SI
3384;33;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;7;0;8;1;SIN DEUDA;18;NO
3385;78;EDUC. UNIVERSITARIA;DEPENDIENTE;524610;301500;0;0.0;5;1;10;9;SIN DEUDA;2;NO
3386;54;EDUC. TECNICA;DEPENDIENTE;1420065;301500;0;0.0;9;4;7;6;DEUDA DE 1 MES;9;NO
3387;37;EDUC. UNIVERSITARIA;DEPENDIENTE;633150;301500;24289;8.1;1;4;4;5;SIN DEUDA;17;SI
3388;44;EDUC. UNIVERSITARIA;DEPENDIENTE;1673325;301500;119328;39.6;6;0;7;0;SIN DEUDA;0;NO
3389;74;EDUC. UNIVERSITARIA;DEPENDIENTE;3618000;301500;0;0.0;5;3;6;7;SIN DEUDA;24;NO
3390;34;EDUC. TECNICA;DEPENDIENTE;1040175;301500;0;0.0;7;2;6;8;SIN DEUDA;21;NO
3391;64;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;1356750;301500;12;0.0;0;2;8;9;SIN DEUDA;3;NO
3392;26;EDUC. UNIVERSITARIA;ESTUDIANTE;904500;301500;0;0.0;6;1;8;9;DEUDA DE 1 MES;9;SI
3393;45;EDUC. UNIVERSITARIA;DEPENDIENTE;1356750;301500;0;0.0;9;1;9;1;SIN DEUDA;10;SI
3394;50;EDUC. TECNICA;DEPENDIENTE;928849;6903663;6903663;100.0;10;10;10;7;SIN DEUDA;12;NO
3395;27;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;4;2;6;7;DEUDA DE 2 MESES;2;NO
3396;43;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;3;0;4;1;SIN DEUDA;3;NO
3397;72;EDUC. TECNICA;DEPENDIENTE;814050;301500;0;0.0;2;0;0;6;SIN DEUDA;19;SI
3398;35;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;750735;301500;0;0.0;8;3;10;1;SIN DEUDA;10;NO
3399;24;EDUC. UNIVERSITARIA;ESTUDIANTE;723600;455868;455868;100.0;7;5;5;0;SIN DEUDA;8;NO
3400;54;EDUC. TECNICA;DEPENDIENTE;1058265;301500;0;0.0;1;4;6;8;DEUDA DE 2 MESES;4;SI
3401;35;EDUC. UNIVERSITARIA;EMPRESARIO;2713500;301500;0;0.0;7;0;4;8;DEUDA DE 1 MES;17;SI
3402;38;EDUC. UNIVERSITARIA;DEPENDIENTE;1267304;426327;426327;100.0;3;2;5;3;DEUDA DE 1 MES;12;SI
3403;35;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;1818045;301500;14960;5.0;0;9;1;10;SIN DEUDA;5;SI
3404;29;EDUC. UNIVERSITARIA;ESTUDIANTE;596970;301500;0;0.0;4;2;6;4;SIN DEUDA;16;SI
3405;43;EDUC. UNIVERSITARIA;EMPRESARIO;1670612;301500;0;0.0;7;4;4;1;DEUDA DE 1 MES;11;NO
3406;46;EDUC. UNIVERSITARIA;DEPENDIENTE;1356750;301500;139836;46.4;7;5;9;4;SIN DEUDA;24;NO
3407;48;EDUC. UNIVERSITARIA;DEPENDIENTE;1121580;301500;213432;70.8;5;2;2;7;SIN DEUDA;0;NO
3408;36;EDUC. UNIVERSITARIA;DEPENDIENTE;1356524;301500;0;0.0;5;6;7;8;SIN DEUDA;14;NO
3409;60;EDUC. UNIVERSITARIA;DEPENDIENTE;524610;301500;0;0.0;2;3;7;7;SIN DEUDA;14;SI
3410;35;EDUC. UNIVERSITARIA;DEPENDIENTE;943104;301500;272411;90.4;10;4;3;9;SIN DEUDA;2;NO
3411;30;EDUC. TECNICA;DEPENDIENTE;1781865;301500;155375;51.5;3;1;1;10;DEUDA DE 2 MESES;4;NO
3412;42;EDUC. UNIVERSITARIA;DEPENDIENTE;1230120;301500;178796;59.3;8;4;6;5;SIN DEUDA;16;NO
3413;65;EDUC. UNIVERSITARIA;DEPENDIENTE;1049220;301500;301500;100.0;1;7;4;0;SIN DEUDA;17;NO
3414;26;EDUC. UNIVERSITARIA;DEPENDIENTE;1085400;301500;12;0.0;7;9;0;1;DEUDA DE 1 MES;12;SI
3415;59;EDUC. UNIVERSITARIA;DEPENDIENTE;1809000;451424;451424;100.0;5;7;1;3;SIN DEUDA;23;NO
3416;41;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;1691095;1691095;100.0;1;7;8;7;SIN DEUDA;18;NO
3417;24;EDUC. TECNICA;DEPENDIENTE;2080350;301500;0;0.0;0;9;8;4;DEUDA DE 1 MES;7;NO
3418;56;EDUC. TECNICA;DEPENDIENTE;4432050;301500;0;0.0;8;4;5;0;DEUDA DE 1 MES;12;NO
3419;27;EDUC. UNIVERSITARIA;DEPENDIENTE;2004423;301500;0;0.0;1;4;9;0;SIN DEUDA;8;SI
3420;42;EDUC. UNIVERSITARIA;DEPENDIENTE;1356750;301500;0;0.0;4;0;6;10;DEUDA DE 2 MESES;5;NO
3421;41;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;606015;301500;71244;23.6;4;3;6;4;SIN DEUDA;17;SI
3422;28;EDUC. UNIVERSITARIA;ESTUDIANTE;2306475;301500;0;0.0;7;2;7;0;SIN DEUDA;23;NO
3423;77;EDUC. TECNICA;EMPRESARIO;416070;301500;45225;15.0;7;2;0;1;DEUDA DE 1 MES;23;SI
3424;52;EDUC. UNIVERSITARIA;DEPENDIENTE;1443492;301500;0;0.0;4;9;0;6;DEUDA DE 1 MES;9;NO
3425;45;EDUC. UNIVERSITARIA;DEPENDIENTE;3563730;498542;498542;100.0;0;8;7;5;SIN DEUDA;20;SI
3426;52;EDUC. TECNICA;DEPENDIENTE;2261250;648918;648918;100.0;5;2;4;5;SIN DEUDA;3;SI
3427;50;EDUC. UNIVERSITARIA;DEPENDIENTE;1049220;301500;0;0.0;1;5;9;9;DEUDA DE 1 MES;2;NO
3428;38;EDUC. UNIVERSITARIA;EMPRESARIO;2261250;301500;0;0.0;1;2;0;7;SIN DEUDA;24;SI
3429;36;EDUC. UNIVERSITARIA;DEPENDIENTE;1655235;301500;0;0.0;2;6;6;9;SIN DEUDA;3;NO
3430;37;EDUC. UNIVERSITARIA;DEPENDIENTE;859275;301500;0;0.0;7;3;7;7;DEUDA DE 1 MES;19;NO
3431;29;EDUC. TECNICA;DEPENDIENTE;1085400;301500;301500;100.0;6;5;8;9;SIN DEUDA;12;NO
3432;28;EDUC. UNIVERSITARIA;DEPENDIENTE;1758791;734822;734822;100.0;5;1;8;9;DEUDA DE 2 MESES;1;NO
3433;33;EDUC. UNIVERSITARIA;DEPENDIENTE;416070;301500;0;0.0;6;7;0;9;SIN DEUDA;10;NO
3434;44;EDUC. UNIVERSITARIA;DEPENDIENTE;750735;301500;170788;56.6;3;3;5;6;SIN DEUDA;0;SI
3435;56;EDUC. UNIVERSITARIA;DEPENDIENTE;1564785;301500;0;0.0;1;6;9;6;SIN DEUDA;21;SI
3436;24;EDUC. UNIVERSITARIA;DEPENDIENTE;1537650;606932;606932;100.0;3;0;3;6;SIN DEUDA;2;SI
3437;68;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;2261250;301500;0;0.0;2;1;9;10;SIN DEUDA;12;SI
3438;27;ESTUDIANTE UNIVERSITARIO;ESTUDIANTE;1781865;301500;53884;17.9;8;10;4;7;SIN DEUDA;25;SI
3439;27;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;9;9;4;8;DEUDA DE 1 MES;1;SI
3440;74;EDUC. UNIVERSITARIA;EMPRESARIO;750735;301500;0;0.0;8;5;6;3;SIN DEUDA;24;NO
3441;74;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;841185;301500;0;0.0;9;4;6;5;SIN DEUDA;20;SI
3442;28;EDUC. UNIVERSITARIA;ESTUDIANTE;904500;301500;173019;57.4;7;8;2;3;SIN DEUDA;22;NO
3443;39;EDUC. UNIVERSITARIA;EMPRESARIO;2984850;301500;0;0.0;6;0;10;4;SIN DEUDA;6;SI
3444;62;EDUC. TECNICA;DEPENDIENTE;2001810;301500;0;0.0;1;1;2;1;DEUDA DE 2 MESES;24;SI
3445;71;EDUC. TECNICA;DEPENDIENTE;4522500;301500;0;0.0;4;6;0;0;SIN DEUDA;5;NO
3446;58;EDUC. TECNICA;DEPENDIENTE;750735;301500;0;0.0;5;10;7;10;SIN DEUDA;2;SI
3447;41;EDUC. TECNICA;DEPENDIENTE;904500;301500;0;0.0;9;2;4;3;SIN DEUDA;0;NO
3448;26;EDUC. TECNICA;DEPENDIENTE;904500;1899794;1899794;100.0;2;4;5;0;SIN DEUDA;2;SI
3449;41;EDUC. UNIVERSITARIA;DEPENDIENTE;2713500;301500;0;0.0;8;4;7;2;SIN DEUDA;9;NO
3450;68;EDUC. UNIVERSITARIA;DEPENDIENTE;1049220;301500;55633;18.5;2;3;4;0;SIN DEUDA;20;NO
3451;49;EDUC. UNIVERSITARIA;DEPENDIENTE;615060;301500;0;0.0;9;3;9;1;DEUDA DE 2 MESES;19;SI
3452;69;EDUC. UNIVERSITARIA;DEPENDIENTE;416070;301500;3111;1.0;2;6;9;0;SIN DEUDA;25;NO
3453;29;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;1414728;1467262;1467262;100.0;4;10;8;7;SIN DEUDA;18;SI
3454;79;EDUC. UNIVERSITARIA;DEPENDIENTE;524610;301500;0;0.0;6;4;4;0;SIN DEUDA;15;SI
3455;40;EDUC. UNIVERSITARIA;DEPENDIENTE;1103490;301500;0;0.0;8;2;7;5;SIN DEUDA;12;SI
3456;24;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;1335024;301500;0;0.0;8;3;1;9;SIN DEUDA;0;SI
3457;39;EDUC. UNIVERSITARIA;DEPENDIENTE;5020979;301500;0;0.0;6;0;1;7;SIN DEUDA;19;NO
3458;58;EDUC. UNIVERSITARIA;EMPRESARIO;904500;301500;0;0.0;6;2;8;9;SIN DEUDA;25;NO
3459;26;EDUC. TECNICA;DEPENDIENTE;904500;301500;0;0.0;1;7;9;1;SIN DEUDA;15;SI
3460;36;EDUC. TECNICA;DEPENDIENTE;1591875;301500;0;0.0;3;0;2;6;DEUDA DE 1 MES;14;NO
3461;66;EDUC. TECNICA;DEPENDIENTE;1559684;301500;36415;12.1;0;4;4;6;SIN DEUDA;9;NO
3462;56;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;1356750;464105;464105;100.0;9;4;7;7;SIN DEUDA;23;SI
3463;25;EDUC. TECNICA;ESTUDIANTE;904500;301500;0;0.0;1;5;1;4;SIN DEUDA;20;SI
3464;28;EDUC. UNIVERSITARIA;DEPENDIENTE;1630388;301500;0;0.0;5;10;7;10;SIN DEUDA;22;NO
3465;51;EDUC. UNIVERSITARIA;DEPENDIENTE;9046004;301500;142833;47.4;5;7;6;7;SIN DEUDA;2;NO
3466;46;EDUC. UNIVERSITARIA;DEPENDIENTE;2654310;301500;222236;73.7;1;8;9;8;DEUDA DE 1 MES;13;SI
3467;24;EDUC. TECNICA;DEPENDIENTE;1460948;301500;0;0.0;1;7;5;7;SIN DEUDA;16;SI
3468;24;EDUC. UNIVERSITARIA;DEPENDIENTE;3591335;301500;0;0.0;9;3;9;1;DEUDA DE 1 MES;6;NO
3469;65;EDUC. MEDIA;EMPRESARIO;5635035;301500;72402;24.0;7;4;10;2;SIN DEUDA;23;NO
3470;59;EDUC. UNIVERSITARIA;DEPENDIENTE;4071254;301500;0;0.0;8;1;3;10;SIN DEUDA;16;SI
3471;53;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;1049220;4696013;4696013;100.0;2;10;9;7;SIN DEUDA;14;SI
3472;22;EDUC. UNIVERSITARIA;ESTUDIANTE;596970;301500;0;0.0;7;7;5;1;SIN DEUDA;23;NO
3473;30;EDUC. TECNICA;DEPENDIENTE;904500;301500;35577;11.8;5;2;6;5;SIN DEUDA;15;NO
3474;30;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;7;4;5;2;SIN DEUDA;21;SI
3475;34;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;4;2;2;4;SIN DEUDA;1;NO
3476;73;EDUC. UNIVERSITARIA;DEPENDIENTE;587925;301500;0;0.0;10;5;0;2;SIN DEUDA;1;NO
3477;55;EDUC. TECNICA;DEPENDIENTE;3618000;301500;83564;27.7;10;6;6;8;SIN DEUDA;18;NO
3478;26;EDUC. TECNICA;DEPENDIENTE;1356750;301500;0;0.0;9;2;9;1;SIN DEUDA;14;NO
3479;53;EDUC. TECNICA;DEPENDIENTE;1356750;1340107;1340107;100.0;1;10;3;0;SIN DEUDA;11;NO
3480;38;EDUC. UNIVERSITARIA;DEPENDIENTE;1809000;301500;0;0.0;1;3;5;9;SIN DEUDA;23;SI
3481;53;EDUC. UNIVERSITARIA;DEPENDIENTE;1356750;301500;48632;16.1;2;2;0;2;DEUDA DE 2 MESES;10;SI
3482;38;EDUC. UNIVERSITARIA;DEPENDIENTE;3764791;301500;0;0.0;6;3;6;0;SIN DEUDA;25;SI
3483;49;EDUC. UNIVERSITARIA;EMPRESARIO;3618000;301500;0;0.0;7;3;10;7;SIN DEUDA;9;NO
3484;40;EDUC. UNIVERSITARIA;DEPENDIENTE;750735;301500;27551;9.1;6;7;10;6;DEUDA DE 1 MES;13;NO
3485;73;EDUC. TECNICA;DEPENDIENTE;904500;301500;0;0.0;4;4;0;8;SIN DEUDA;0;NO
3486;46;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;69713;23.1;10;0;10;4;DEUDA DE 1 MES;22;NO
3487;48;EDUC. UNIVERSITARIA;DEPENDIENTE;944054;2460415;2460415;100.0;5;6;8;3;SIN DEUDA;24;NO
3488;55;EDUC. UNIVERSITARIA;DEPENDIENTE;723600;301500;0;0.0;8;0;2;2;SIN DEUDA;23;NO
3489;87;EDUC. UNIVERSITARIA;DEPENDIENTE;416070;301500;200965;65.7;2;5;9;5;SIN DEUDA;12;SI
3490;53;EDUC. TECNICA;DEPENDIENTE;4071254;301500;0;0.0;7;4;7;3;SIN DEUDA;14;NO
3491;56;EDUC. UNIVERSITARIA;DEPENDIENTE;1049220;301500;40371;13.4;10;6;10;7;DEUDA DE 1 MES;4;SI
3492;45;ESTUDIANTE UNIVERSITARIO;DEPENDIENTE;2785860;301500;84022;27.9;2;8;8;6;SIN DEUDA;11;SI
3493;59;EDUC. UNIVERSITARIA;DEPENDIENTE;1049220;301500;110421;36.6;2;0;1;10;SIN DEUDA;19;SI
3494;28;EDUC. UNIVERSITARIA;DEPENDIENTE;1175850;3080673;3080673;100.0;5;9;2;1;SIN DEUDA;19;NO
3495;46;EDUC. UNIVERSITARIA;DEPENDIENTE;994950;301500;0;0.0;0;7;10;10;SIN DEUDA;2;NO
3496;46;EDUC. TECNICA;DEPENDIENTE;5558759;767613;767613;100.0;7;1;9;0;DEUDA DE 2 MESES;3;SI
3497;51;EDUC. UNIVERSITARIA;DEPENDIENTE;1085400;301500;0;0.0;9;10;10;9;SIN DEUDA;19;SI
3498;38;EDUC. MEDIA;DEPENDIENTE;1682370;301500;301500;100.0;6;0;4;6;SIN DEUDA;17;SI
3499;40;EDUC. UNIVERSITARIA;DEPENDIENTE;524610;301500;0;0.0;1;3;5;8;SIN DEUDA;2;NO
3500;41;EDUC. TECNICA;EMPRESARIO;1809000;301500;0;0.0;3;2;1;4;SIN DEUDA;2;SI
3501;33;EDUC. UNIVERSITARIA;DEPENDIENTE;2512194;689711;689711;100.0;3;3;6;5;SIN DEUDA;10;NO
